GameId,NumberOfGame,OverAllTime
120,28,248.25041604042053
121,69,738.7184329032898
122,48,552.7820808887482
123,33,336.69448685646057
124,92,951.3180429935455
125,26,287.9600808620453
126,62,766.9978110790253
127,32,339.0090148448944
128,40,372.73467683792114
129,38,418.0393509864807
130,35,299.0089671611786
131,67,529.6881010532379
132,121,898.6093230247498
133,52,522.3802139759064
134,5,43.12591600418091
135,49,564.2490310668945
136,7,65.01376700401306
137,28,284.2682580947876
138,79,742.3246910572052
139,29,319.9408960342407
140,59,695.1124510765076
141,91,806.1351430416107
142,28,311.3489980697632
143,145,1425.897334098816
144,106,763.8532979488373
145,65,620.3237450122833
146,39,390.2869441509247
147,99,825.7681839466095
148,64,692.9582660198212
149,64,1008.7223398685455
150,75,849.8697600364685
151,77,1109.2442588806152
152,101,842.4185149669647
153,23,213.51913595199585
154,56,427.8957169055939
155,119,905.5575258731842
156,80,725.7780199050903
157,96,836.4479651451111
158,75,731.0329849720001
159,54,566.1365208625793
160,127,918.0994420051575
161,81,1054.0211579799652
162,114,1097.0800170898438
163,70,569.0922129154205
164,42,335.24744391441345
165,28,219.9102921485901
166,12,78.72042608261108
167,80,543.7680568695068
168,55,611.5221118927002
169,119,1200.8831219673157
170,34,308.2983138561249
171,99,687.2355260848999
172,38,223.87571120262146
173,97,1032.8424260616302
174,52,492.2804970741272
175,16,167.06359100341797
176,107,702.4477229118347
177,45,374.85477209091187
178,93,825.7655670642853
179,38,532.7139089107513
180,82,1005.000482082367
181,50,492.0043978691101
182,35,300.35823798179626
183,136,1316.95326089859
184,78,793.5987939834595
185,77,894.2966148853302
186,39,428.58315992355347
187,42,419.82398200035095
188,123,1058.048828125
189,50,614.6568868160248
190,79,727.5844900608063
191,64,601.4502770900726
192,79,780.6125009059906
193,75,683.0027420520782
194,55,534.0839240550995
195,27,281.09971499443054
196,46,445.84453105926514
197,47,463.81873512268066
198,59,689.7164168357849
199,28,235.8704960346222
200,26,215.28385496139526
201,56,604.4246199131012
202,96,871.5824599266052
203,51,637.7484970092773
204,45,612.6955308914185
205,83,802.130961894989
206,52,601.6717569828033
207,59,685.5175731182098
208,91,974.9472389221191
209,11,101.81611013412476
210,76,690.5250468254089
211,47,527.1601040363312
212,138,1147.8494431972504
213,76,880.4892160892487
214,108,667.0896458625793
215,63,692.7079038619995
216,52,630.7018659114838
217,30,290.24367213249207
218,58,681.8067171573639
219,66,674.7195029258728
220,106,1144.5911929607391
221,130,439.36363101005554
222,27,249.20015907287598
223,31,295.70124793052673
224,97,691.7078669071198
225,138,457.0205399990082
226,132,764.2250039577484
227,48,498.16543102264404
228,59,575.2640669345856
229,61,607.9544351100922
230,73,713.2183248996735
231,62,733.4444980621338
232,76,896.3366069793701
233,81,797.7554540634155
234,34,419.183189868927
235,58,519.4618580341339
236,36,402.66302704811096
237,91,906.798662185669
238,74,677.4805111885071
239,76,571.8427970409393
240,155,803.9754679203033
241,131,888.4639060497284
242,60,585.1646599769592
243,49,549.2591438293457
244,55,572.659252166748
245,95,628.866054058075
246,46,498.4833519458771
247,100,886.8234930038452
248,48,431.5576639175415
249,45,548.1517810821533
250,50,506.1520719528198
251,37,242.45574593544006
252,41,384.1741740703583
253,92,1215.0912971496582
254,75,860.4667429924011
255,57,593.0818500518799
256,79,823.7563118934631
257,53,527.0396268367767
258,77,782.0338180065155
259,105,877.3022158145905
260,55,489.2949118614197
261,64,763.9664709568024
262,119,1240.0572011470795
263,30,315.5745780467987
264,42,366.55944204330444
265,111,941.7539558410645
266,60,509.7490179538727
267,57,646.0412211418152
268,36,438.984256029129
269,126,797.3706429004669
270,38,403.37415981292725
271,89,697.878210067749
272,87,719.6746480464935
273,83,721.6288931369781
274,85,894.7565429210663
275,129,1074.1573379039764
276,79,1017.1029551029205
277,138,744.9773399829865
278,129,914.5246419906616
279,88,760.2653081417084
280,97,996.9726600646973
281,74,725.1361229419708
282,101,981.0866689682007
283,32,316.41253304481506
284,93,1384.7161900997162
285,70,847.8874039649963
286,85,1017.8765878677368
287,56,369.56432914733887
288,50,582.2987351417542
289,30,286.3281280994415
290,60,687.665629863739
291,49,458.105584859848
292,81,973.5809319019318
293,66,603.1759400367737
294,43,360.950560092926
295,27,237.7150490283966
296,47,441.74223804473877
297,73,859.6717748641968
298,95,755.8391947746277
299,64,695.4306499958038
300,20,216.04742407798767
301,41,439.46737909317017
302,101,640.9416999816895
303,97,772.8278591632843
304,46,580.6626358032227
305,104,1002.8097200393677
306,94,786.7639808654785
307,52,454.92589592933655
308,27,289.25014996528625
309,67,597.3828918933868
310,111,738.35302901268
311,27,290.01959800720215
312,69,604.8395960330963
313,78,878.1653430461884
314,65,598.9664859771729
315,99,867.0814161300659
316,40,342.1558029651642
317,26,344.3673219680786
318,71,773.9329500198364
319,76,569.0614321231842
320,87,1045.9941029548645
321,143,552.656909942627
322,43,677.4459960460663
323,12,133.95130920410156
324,144,1049.7868421077728
325,52,548.5793740749359
326,61,601.518285036087
327,45,411.5275890827179
328,57,536.4686319828033
329,79,680.9278450012207
330,73,568.6948330402374
331,50,455.1767020225525
332,55,599.1275868415833
333,75,750.0910079479218
334,59,554.4234158992767
335,28,271.50934195518494
336,43,482.962110042572
337,38,427.770210981369
338,52,759.4519209861755
339,75,800.4074921607971
340,78,951.8648238182068
341,35,328.74437403678894
342,93,658.4520421028137
343,77,607.2353661060333
344,68,681.23073387146
345,39,435.58078789711
346,54,432.91488313674927
347,117,692.1415770053864
348,69,737.6285920143127
349,36,359.16452503204346
350,93,838.962219953537
351,43,600.0427379608154
352,42,449.3557200431824
353,68,646.757523059845
354,26,243.84922313690186
