GameId,NumberOfGame,OverAllTime
1,67,747.353954076767
2,51,822.3773910999298
3,54,513.3589169979095
4,58,593.5328238010406
5,46,552.9532279968262
6,62,689.1436200141907
7,99,1029.3327250480652
8,81,708.1011579036713
9,16,172.12975811958313
10,112,1140.97851896286
11,39,380.8005669116974
12,93,775.9064140319824
13,22,165.05337500572205
14,107,828.3968498706818
15,53,513.4591479301453
16,90,881.3588418960571
17,29,375.43823504447937
18,43,531.9143950939178
19,84,962.9877450466156
20,41,555.1933541297913
21,37,457.85828709602356
22,56,662.189080953598
23,68,657.8740952014923
24,41,478.5201392173767
25,110,1171.5214660167694
26,94,864.289813041687
27,23,261.464989900589
28,48,495.0938370227814
29,65,889.635106086731
30,49,383.94888496398926
31,103,866.3108379840851
32,3,17.12068796157837
33,81,893.3685731887817
34,46,417.5137860774994
35,65,772.8258180618286
36,40,423.66974091529846
37,12,103.02432298660278
38,46,563.8184950351715
39,8,84.39691114425659
40,25,247.11165690422058
41,62,682.518795967102
42,25,215.27284598350525
43,51,499.6897361278534
44,88,1124.0230829715729
45,42,417.86230516433716
46,48,492.1349549293518
47,3,18.683778047561646
48,33,342.72039914131165
49,74,889.7639889717102
50,158,991.5429081916809
51,117,649.6069161891937
52,54,610.3856019973755
53,46,538.3451480865479
54,60,576.967894077301
55,67,761.1753499507904
56,62,529.0152628421783
57,38,410.8898751735687
58,42,360.891489982605
59,30,302.610298871994
60,88,849.6160700321198
61,83,964.5246469974518
62,32,253.14396691322327
63,14,104.72186589241028
64,2,13.192575931549072
65,33,247.54097700119019
66,61,473.3043670654297
67,39,492.45518708229065
68,56,620.8318030834198
69,38,352.87763690948486
70,24,278.2720220088959
71,96,796.6187460422516
72,100,943.398185968399
73,49,561.8393788337708
74,51,546.2700350284576
75,50,536.6474719047546
76,119,542.2110371589661
77,113,735.651360988617
78,42,418.73778915405273
79,20,157.44151306152344
80,43,425.2817668914795
81,95,1005.0971789360046
82,94,853.84068608284
83,102,839.6088619232178
84,105,1180.4933500289917
85,94,890.2355971336365
86,92,780.0174858570099
87,92,1003.3782169818878
88,51,689.6438481807709
89,67,978.5274679660797
90,21,246.7880518436432
91,92,1106.1798899173737
92,97,781.8200478553772
93,54,586.7676160335541
94,25,255.76212286949158
95,35,388.6448321342468
96,49,534.4675838947296
97,19,236.55432391166687
98,32,340.63745403289795
99,68,571.1915280818939
100,68,619.5784590244293
101,34,369.1016390323639
102,14,163.45786213874817
103,81,635.752730846405
104,31,350.58875799179077
105,109,906.5590801239014
106,147,714.0193040370941
107,66,601.98011302948
108,45,478.97558784484863
109,98,1231.2536861896515
110,10,113.23713207244873
111,70,914.1725900173187
112,13,106.7915141582489
113,23,214.97582507133484
114,44,328.7095048427582
115,73,812.696456193924
116,70,790.8231821060181
117,23,265.1198890209198
118,64,640.9462428092957
119,127,1028.610659122467
120,113,913.4098560810089
121,73,794.8235409259796
122,49,681.0487630367279
123,52,531.5062098503113
124,62,527.5227918624878
125,120,839.4167518615723
126,64,638.6894998550415
127,56,641.7619519233704
128,12,132.07829308509827
129,23,233.58943796157837
130,88,591.9369368553162
131,40,476.7785611152649
132,45,477.2844069004059
133,104,1100.8303530216217
134,47,493.59457516670227
135,125,603.2323498725891
136,56,658.0421500205994
137,100,1778.8956911563873
138,56,528.1329228878021
139,10,80.45494890213013
140,37,391.18164801597595
141,36,331.2051339149475
142,42,462.3792519569397
143,55,639.9833180904388
144,66,772.4188480377197
145,79,695.1018331050873
146,31,266.30118107795715
147,2,12.917402982711792
148,53,429.5128400325775
149,21,221.34688115119934
150,90,868.4837930202484
151,99,1021.6042120456696
152,66,646.5030369758606
153,27,270.3209948539734
154,35,252.8687129020691
155,42,459.6295919418335
156,66,572.6703779697418
157,39,385.15776801109314
158,74,1221.3494718074799
159,113,1051.42986702919
160,21,236.88255715370178
161,111,733.3117051124573
162,146,731.5597238540649
163,144,1147.6156299114227
164,73,771.1933281421661
165,8,80.61681318283081
166,65,705.1971740722656
167,84,1218.6544008255005
168,47,494.90608191490173
169,51,690.5645620822906
170,45,518.3649940490723
171,49,541.7046849727631
172,81,850.607558965683
173,49,596.5492520332336
174,30,233.42891788482666
175,55,636.6307301521301
176,54,570.0019271373749
177,80,991.9814250469208
178,55,492.6412000656128
179,53,478.8396029472351
180,29,302.7773699760437
181,35,454.74972796440125
182,78,959.1707730293274
183,56,571.6755089759827
184,45,432.16719102859497
185,73,741.8018569946289
186,15,124.06982898712158
187,80,731.1980621814728
188,55,652.5473029613495
189,46,529.2209620475769
190,34,430.6982800960541
191,40,427.31806802749634
192,51,667.7031881809235
193,18,226.46642994880676
194,98,705.7118718624115
195,3,24.180564880371094
196,160,1146.9629669189453
197,87,735.103000164032
198,48,533.4515929222107
199,151,1288.754889011383
200,36,359.5580508708954
201,97,960.1206948757172
202,58,596.1137690544128
203,74,913.0321428775787
204,38,497.71113991737366
205,20,190.35789513587952
206,89,998.1596159934998
207,101,906.9672520160675
208,24,263.02837896347046
209,37,435.77534794807434
210,75,809.9120180606842
211,37,360.146301984787
212,76,984.5555250644684
213,37,350.17231011390686
214,116,631.0460970401764
215,64,540.474287033081
216,27,302.9733190536499
217,8,69.9999430179596
218,24,277.920028924942
219,45,509.6451258659363
220,27,335.7558569908142
221,128,1362.6352248191833
222,22,217.03355503082275
223,53,488.09230494499207
224,71,606.9169929027557
225,26,227.7044517993927
226,92,880.4730319976807
227,24,244.99494695663452
228,102,587.9445459842682
229,52,517.814535856247
230,73,597.8221831321716
231,70,1007.924106836319
232,125,706.1905150413513
233,77,877.9664168357849
234,91,850.0782661437988
235,39,479.49664306640625
236,91,1116.2271521091461
237,176,1557.2901179790497
238,49,397.4649188518524
239,71,900.1896460056305
240,23,190.95420503616333
241,39,387.52363991737366
242,78,653.7102060317993
243,27,283.2824430465698
244,90,767.59836602211
245,43,427.71187114715576
246,129,635.6235480308533
247,105,1006.9780819416046
248,21,167.20000505447388
249,40,446.7818100452423
250,3,34.23212504386902
251,66,542.5558271408081
252,19,202.9476318359375
253,159,1073.4806098937988
254,61,525.2546989917755
255,15,145.90140891075134
256,119,1076.8573741912842
257,47,657.9826729297638
258,25,294.7498209476471
259,72,880.791913986206
260,28,268.8766350746155
261,44,474.0599539279938
262,95,842.6606361865997
263,76,659.7720470428467
264,46,438.1954870223999
265,39,478.2832040786743
266,46,644.7858400344849
267,132,736.166640996933
268,67,701.3236639499664
269,23,210.03003096580505
270,22,206.26194286346436
271,148,711.1879229545593
272,67,582.7727680206299
273,85,951.7885069847107
274,59,456.72713899612427
275,45,575.3664228916168
276,17,204.7336709499359
277,54,496.30631589889526
278,25,209.09193801879883
279,84,675.3158090114594
280,79,608.0876560211182
281,42,365.05854392051697
282,77,737.2402110099792
283,112,677.8441500663757
284,40,343.26540088653564
285,72,595.6220080852509
286,49,555.4443390369415
287,105,752.8434889316559
288,71,643.4692559242249
289,29,342.92111897468567
290,49,460.2975471019745
291,84,971.6048510074615
292,43,484.40923285484314
293,38,412.78473377227783
294,48,460.26447105407715
295,43,461.85050201416016
296,42,585.361321926117
297,94,831.4238212108612
298,67,853.965479850769
299,125,1090.7899808883667
300,94,827.8300700187683
301,49,493.4579439163208
302,69,792.6911661624908
303,124,929.860405921936
304,33,374.69278216362
305,80,675.0116181373596
306,58,477.4504380226135
307,51,396.78189301490784
308,37,373.6764988899231
309,40,370.89139699935913
310,105,653.8285419940948
311,46,394.8581531047821
312,58,503.91268610954285
313,110,884.9284420013428
314,36,262.65070605278015
315,43,414.6132380962372
316,10,69.17657494544983
317,44,395.7796239852905
318,41,505.08963203430176
319,48,328.5724401473999
320,46,588.0221509933472
321,79,621.7730360031128
322,40,444.0760908126831
323,55,701.4967789649963
324,99,947.4094388484955
325,43,399.83295607566833
326,82,833.5387020111084
327,61,535.6568069458008
328,19,213.8207130432129
329,94,904.4973480701447
330,62,653.5303289890289
331,37,408.84145998954773
332,56,699.8069250583649
333,66,2148.8277308940887
334,33,323.044881105423
335,88,882.6416370868683
336,64,631.1923069953918
337,63,529.2861778736115
338,35,461.7022588253021
339,46,402.9272520542145
340,133,525.2637941837311
341,49,369.2858738899231
342,97,953.7614159584045
343,27,246.25397181510925
344,90,710.1867291927338
345,56,431.9531500339508
346,38,300.87234687805176
347,38,403.6724269390106
348,58,467.75358486175537
349,58,622.1706900596619
350,45,507.5752420425415
351,58,645.1979219913483
352,74,614.7547509670258
353,78,949.3822908401489
354,13,120.33807706832886
355,17,144.52777409553528
356,25,238.8335828781128
357,37,401.23215889930725
358,23,244.2218198776245
359,57,603.6439890861511
360,47,502.83543705940247
361,60,524.3129479885101
362,13,138.5795979499817
363,59,768.9517710208893
364,30,293.45002603530884
365,25,218.4725468158722
366,26,241.6288869380951
367,37,398.72864294052124
368,45,421.5208809375763
369,13,108.2224268913269
370,26,274.2411880493164
371,92,607.0371248722076
372,88,803.9914300441742
373,19,166.26565885543823
374,66,744.3232309818268
375,89,475.4245059490204
376,56,543.0187659263611
377,40,412.9421319961548
378,39,403.0111870765686
379,57,477.62088799476624
380,47,366.657231092453
381,44,483.978511095047
382,90,1044.8436958789825
383,77,797.7706501483917
384,25,252.50009107589722
385,35,342.86805987358093
386,79,742.1402130126953
387,40,390.9790449142456
388,96,1022.5364301204681
389,17,179.9462399482727
390,45,673.8183450698853
391,114,492.65769505500793
392,93,782.9877150058746
393,58,493.84572887420654
394,46,378.23177194595337
395,45,484.11497688293457
396,12,128.08810997009277
397,95,680.5420219898224
398,35,395.46060585975647
399,27,291.8982298374176
400,152,1118.0841550827026
401,40,525.4135050773621
402,72,607.7626221179962
403,103,860.0194292068481
404,53,489.2999360561371
405,132,911.4008848667145
406,137,933.3328130245209
407,49,529.9781811237335
408,37,264.14676880836487
409,74,835.1467969417572
410,42,1069.9626531600952
411,37,334.7679259777069
412,75,680.779412984848
413,25,260.46356105804443
414,36,354.19900012016296
415,17,174.12271904945374
416,17,149.6655330657959
417,96,904.0884320735931
418,42,406.1354629993439
419,188,766.2461631298065
420,65,851.9588539600372
421,71,774.6289901733398
422,12,126.14634490013123
423,35,276.9082000255585
424,81,673.0807771682739
425,32,223.20890712738037
426,46,559.3153200149536
427,82,640.7751421928406
428,18,172.48208594322205
429,106,825.570149898529
430,94,1069.4652440547943
431,42,461.06353998184204
432,65,584.7901420593262
433,43,522.2257251739502
434,14,123.22211408615112
435,86,636.0831980705261
436,36,355.8928961753845
437,47,676.5587611198425
438,52,358.4013919830322
439,53,325.03837394714355
440,51,431.0211329460144
441,31,286.56262493133545
442,97,1115.7609040737152
443,95,774.9195210933685
444,79,618.9915881156921
445,67,672.1065149307251
446,68,602.5153510570526
447,33,286.6197371482849
448,14,111.52609610557556
449,27,288.55840492248535
450,95,751.2731618881226
451,54,505.93129086494446
452,64,706.8021848201752
453,74,626.2923951148987
454,156,1077.0024337768555
455,63,580.865275144577
456,108,484.17256021499634
457,55,567.4521021842957
458,16,185.99669003486633
459,69,835.0578169822693
460,74,763.6524531841278
461,53,607.0988171100616
462,131,836.461993932724
463,101,757.4419682025909
464,113,733.3430690765381
465,39,340.7561638355255
466,31,322.0137119293213
467,83,737.0676560401917
468,137,1142.4792830944061
469,52,842.4697141647339
470,30,293.1811830997467
471,71,757.3976449966431
472,18,163.0601727962494
473,84,974.5365390777588
474,51,451.7386999130249
475,67,776.1438751220703
476,86,691.7805399894714
477,53,625.0216701030731
478,95,990.6927828788757
479,30,352.7979521751404
480,130,725.1137521266937
481,79,726.6318349838257
482,102,873.9177160263062
483,68,1021.9366290569305
484,41,390.89021611213684
485,18,142.7765030860901
486,31,357.1857030391693
487,56,535.5173320770264
488,132,1170.165155172348
489,13,101.11783289909363
490,31,332.1587378978729
491,25,197.65906810760498
492,80,871.2874200344086
493,59,631.752641916275
494,52,449.26003909111023
495,61,823.457640171051
496,36,307.9475269317627
497,39,484.0789861679077
498,86,807.8353350162506
499,54,626.3859210014343
500,41,511.3852541446686
501,91,1065.2530159950256
502,94,679.1277689933777
503,65,653.6614429950714
504,98,906.7211771011353
505,117,661.1974589824677
506,30,335.4032850265503
507,44,457.5209770202637
508,64,791.3654201030731
509,50,497.9810390472412
510,100,1421.86572599411
511,112,818.4378771781921
512,50,463.37721514701843
513,42,484.7908298969269
514,43,528.9837191104889
515,61,465.0694890022278
516,45,516.0266530513763
517,80,1064.0646529197693
518,28,312.55640387535095
519,13,118.23555588722229
520,54,552.8643090724945
521,31,260.41681694984436
522,58,451.399151802063
523,95,875.0763871669769
524,59,542.0309619903564
525,73,723.5552990436554
526,62,863.6066792011261
527,44,367.9875428676605
528,59,604.7415618896484
529,53,765.8588309288025
530,42,521.1966400146484
531,38,466.49277687072754
532,89,660.8121149539948
533,53,518.8160998821259
534,36,306.95733284950256
535,41,446.8815989494324
536,82,544.3115520477295
537,51,503.7891800403595
538,61,1072.4492509365082
539,44,364.92980694770813
540,38,367.73859000205994
541,60,536.7561831474304
542,69,798.1547849178314
543,50,502.82868909835815
544,103,899.8650720119476
545,45,606.6654059886932
546,29,300.7952780723572
547,67,667.687273979187
548,63,674.734402179718
549,83,797.6882719993591
550,58,644.8555400371552
551,41,348.08423495292664
552,11,84.80226492881775
553,44,480.40462589263916
554,44,362.92803502082825
555,108,936.0759699344635
556,92,760.5506501197815
557,47,484.12300992012024
558,37,347.2927141189575
559,36,315.5156030654907
560,41,380.97510504722595
561,63,589.6414151191711
562,49,393.3001620769501
563,14,141.57448291778564
564,16,156.19472408294678
565,67,635.7759258747101
566,103,1459.0950169563293
567,51,724.0286378860474
568,40,404.5534439086914
569,25,288.46041798591614
570,62,670.9675099849701
571,88,731.8470640182495
572,110,772.8740179538727
573,30,328.77474784851074
574,2,8.649974822998047
575,37,377.3625349998474
576,39,529.8258039951324
577,94,966.1601650714874
578,64,509.6936161518097
579,84,673.124104976654
580,114,1020.1451661586761
581,137,921.263200044632
582,22,220.74232387542725
583,74,570.0726108551025
584,122,980.1141409873962
585,116,584.1618659496307
586,23,203.77614092826843
587,40,602.0605490207672
588,67,909.3592400550842
589,90,1129.6187751293182
590,13,106.49637198448181
591,20,185.01741290092468
592,45,532.439817905426
593,44,428.04794692993164
594,57,474.4824860095978
595,54,618.3880879878998
596,90,813.2265870571136
597,185,1871.1696310043335
598,91,992.634526014328
599,105,834.6306669712067
600,78,659.6957671642303
601,31,323.4397439956665
602,53,627.6598830223083
603,127,1017.9844591617584
604,73,743.928337097168
605,86,713.3881380558014
606,19,173.50886011123657
607,90,466.8413851261139
608,33,301.0686950683594
609,63,533.9117500782013
610,124,920.5640377998352
611,39,328.44914412498474
612,68,612.2400031089783
613,17,158.17018103599548
614,20,191.6090681552887
615,26,254.8808901309967
616,32,308.7192928791046
617,57,488.7770869731903
618,59,781.8609900474548
619,46,535.4596729278564
620,22,268.15828108787537
621,90,538.9188759326935
622,77,932.2812840938568
623,59,1232.9281299114227
624,32,346.40907096862793
625,23,217.51968216896057
626,23,154.66232681274414
627,161,721.6725280284882
628,53,851.0258929729462
629,16,125.80118799209595
630,95,669.0103540420532
631,25,260.01860094070435
632,40,397.7022068500519
633,66,728.1232030391693
634,77,733.0077619552612
635,113,1313.0449759960175
636,57,842.8496398925781
637,35,324.6102101802826
638,25,199.27239179611206
639,57,497.0512948036194
640,16,129.90696096420288
641,53,462.39894914627075
642,35,343.0222771167755
643,74,800.2433819770813
644,57,618.9363551139832
645,45,475.5191071033478
646,83,766.9228310585022
647,110,1120.0622169971466
648,75,1065.2283091545105
649,46,625.6008088588715
650,31,374.768718957901
651,102,1078.9614930152893
652,17,137.44705295562744
653,104,953.7729051113129
654,51,488.27093386650085
655,58,519.527664899826
656,23,196.011794090271
657,46,542.7314338684082
658,65,793.257600069046
659,16,195.45456886291504
660,33,325.8678090572357
661,45,544.9415431022644
662,77,467.1332221031189
663,19,177.84786581993103
664,59,1123.8220789432526
665,86,594.275573015213
666,59,506.53466415405273
667,135,1206.0431790351868
668,38,399.26664209365845
669,13,150.53607511520386
670,31,343.6006898880005
671,67,448.881973028183
672,93,640.4623219966888
673,52,887.6630260944366
674,16,144.4199149608612
675,125,537.4617071151733
676,109,712.7477538585663
677,108,668.2138800621033
678,67,887.0631768703461
679,75,603.2187521457672
680,128,504.95956587791443
681,40,391.28169083595276
682,35,380.7158148288727
683,46,429.58098101615906
684,57,578.6915049552917
685,50,448.57219195365906
686,35,407.4350130558014
687,40,656.1247301101685
688,40,341.80770897865295
689,57,582.9271020889282
690,87,782.1451108455658
691,23,279.61667585372925
692,119,1087.0275809764862
693,90,781.8094799518585
694,13,91.72415280342102
695,50,700.0518991947174
696,11,121.90816402435303
697,58,511.51763796806335
698,62,769.7438609600067
699,56,631.0958149433136
700,69,700.7171320915222
701,65,844.4174439907074
702,16,142.77232599258423
703,63,614.4785988330841
704,60,696.8789749145508
705,57,439.2308740615845
706,27,236.11770009994507
707,54,530.7739839553833
708,28,348.40410900115967
709,50,385.1986608505249
710,177,927.2760679721832
711,52,530.3178141117096
712,24,230.48378491401672
713,73,535.1645669937134
714,33,317.7614998817444
715,116,882.8289918899536
716,136,785.4223990440369
717,84,427.63213086128235
718,27,255.07259511947632
719,66,1002.0980041027069
720,66,816.7916259765625
721,70,858.0557780265808
722,36,316.465548992157
723,104,871.056410074234
724,11,76.50722289085388
725,127,670.7926380634308
726,30,345.37980580329895
727,42,318.9201011657715
728,37,371.5566020011902
729,79,1048.2573969364166
730,19,153.28308200836182
731,121,1061.3342781066895
732,26,264.71024990081787
733,44,539.1849279403687
734,33,344.41208720207214
735,48,450.0980257987976
736,45,462.8112771511078
737,80,957.9489080905914
738,31,274.8092370033264
739,42,483.6888711452484
740,30,256.5516629219055
741,43,407.1903758049011
742,25,202.47945094108582
743,68,759.7340588569641
744,53,746.9408609867096
745,38,370.1435811519623
746,81,655.3761038780212
747,33,303.3798921108246
748,95,1102.0666320323944
749,57,441.5111780166626
750,18,162.14699816703796
751,43,618.4728610515594
752,71,853.048043012619
753,52,467.42882919311523
754,50,445.93552017211914
755,18,171.7469630241394
756,85,1004.8916599750519
757,116,1036.983777999878
758,47,462.6326491832733
759,82,830.3367471694946
760,55,690.3655700683594
