GameId,NumberOfGame,OverAllTime
1,89,629.8702311515808
2,107,806.5833079814911
3,76,703.6696801185608
4,75,729.3414089679718
5,84,827.0169539451599
6,102,766.3324890136719
7,2,12.482609987258911
8,46,431.19558215141296
9,171,1611.3254158496857
10,77,722.0692160129547
11,109,892.8636441230774
12,13,128.3596260547638
13,64,884.5174648761749
14,59,588.6424858570099
15,149,682.8076720237732
16,63,807.0539999008179
17,61,603.0111508369446
18,63,847.2598769664764
19,83,1127.1305630207062
20,104,793.9613928794861
21,46,485.5832450389862
22,137,980.8881359100342
23,48,477.73116993904114
24,89,747.6908361911774
25,119,987.7736568450928
26,42,393.72383999824524
27,38,374.49440717697144
28,70,814.7563569545746
29,54,465.82426381111145
30,62,565.3075828552246
31,103,1129.3712618350983
32,17,150.08905696868896
33,78,805.081093788147
34,127,780.4199478626251
35,19,183.34937810897827
36,55,522.1640350818634
37,19,179.67810988426208
38,57,667.5259470939636
39,86,1015.951092004776
40,152,774.2026948928833
41,25,241.66482996940613
42,41,406.47848105430603
43,102,1016.0385768413544
44,57,762.793426990509
45,50,621.1320929527283
46,123,896.1598091125488
47,25,230.45023584365845
48,47,430.0348229408264
49,20,147.2571918964386
50,57,486.7840299606323
51,16,154.71929097175598
52,30,254.2737979888916
53,129,1041.5558869838715
54,142,1604.7398610115051
55,28,245.97963690757751
56,94,513.8841547966003
57,44,366.41029500961304
58,76,713.2525398731232
59,18,186.25414299964905
60,57,775.605327129364
61,104,912.8073658943176
62,55,572.3956389427185
63,63,772.4283671379089
64,109,569.4407830238342
65,53,418.37297201156616
66,97,1150.124174118042
67,124,1201.8378610610962
68,67,615.4641439914703
69,116,1226.8861591815948
70,52,656.2000818252563
71,134,736.1807909011841
72,45,429.26636505126953
73,101,578.8119449615479
74,51,521.4153161048889
75,35,455.56405305862427
76,76,494.8278419971466
77,65,800.1379120349884
78,40,473.27777886390686
79,52,656.1633539199829
80,18,196.3152961730957
81,63,518.3086528778076
82,55,476.46635913848877
83,35,416.5653748512268
84,136,558.7299950122833
85,55,562.660295009613
86,51,488.96424198150635
87,90,964.3848149776459
88,124,1037.7531819343567
89,72,1076.5355989933014
90,39,491.8515589237213
91,32,431.30318999290466
92,30,274.18419003486633
93,49,640.3116381168365
94,132,689.2201001644135
95,51,503.88781094551086
96,63,1188.1983330249786
97,32,337.5336220264435
98,98,924.8427150249481
99,67,663.4336359500885
100,85,714.9791171550751
101,114,741.680496931076
102,41,371.1847438812256
103,67,508.1423931121826
104,78,778.8986699581146
105,51,477.5132520198822
106,45,420.8707129955292
107,97,854.4682409763336
108,99,549.669420003891
109,35,391.12015199661255
110,30,347.8550899028778
111,54,592.9469749927521
112,98,741.8296871185303
113,108,1191.5298008918762
114,58,675.096508026123
115,61,703.2810139656067
116,59,630.1105849742889
117,45,326.0015950202942
118,31,320.6956698894501
119,136,579.5063500404358
120,55,445.5320360660553
121,64,849.9725229740143
122,64,668.519299030304
