GameId,NumberOfGame,OverAllTime
1,46,439.4265639781952
2,38,382.72428798675537
3,51,484.31673789024353
4,121,1147.3259589672089
5,137,631.6136710643768
6,105,1277.0441188812256
7,110,832.473562002182
8,42,468.5830719470978
9,74,755.6664659976959
10,99,876.9497308731079
11,45,640.8211798667908
12,67,722.8453788757324
13,106,1236.3387169837952
14,121,1199.9654619693756
15,58,525.1002440452576
16,55,485.2218220233917
17,82,937.8403902053833
18,113,1099.679965019226
19,138,972.8726100921631
20,59,587.3039290904999
21,106,841.843652009964
22,40,488.8054418563843
23,56,733.8176779747009
24,133,879.4959969520569
25,20,162.81492590904236
26,73,707.5987229347229
27,80,708.4476788043976
28,94,1940.7982850074768
29,153,941.1660900115967
30,124,840.5431079864502
31,55,698.3205990791321
32,72,750.0716938972473
33,94,1458.002984046936
34,72,1016.4950280189514
35,59,727.1403229236603
36,78,658.807727098465
37,49,379.2584910392761
38,57,582.8872148990631
39,100,616.5267450809479
40,145,900.7307012081146
41,88,618.7535440921783
42,59,557.66650390625
43,25,201.7966809272766
44,26,250.39432907104492
45,78,714.166848897934
46,96,799.5970652103424
47,60,679.9965310096741
48,56,660.2141599655151
49,49,477.2252941131592
50,37,432.55602192878723
51,64,658.2436950206757
52,54,586.0453770160675
53,132,704.9180691242218
54,88,584.7143700122833
55,96,1030.021863937378
56,37,395.29718112945557
57,41,372.11953687667847
58,115,770.331955909729
59,73,696.0900981426239
60,72,783.7883338928223
61,25,351.06921911239624
62,164,981.6993072032928
63,50,568.6635320186615
64,98,1169.4283349514008
65,36,402.22548508644104
66,118,1108.2613191604614
67,39,328.6611602306366
68,129,868.0418229103088
69,39,483.97995018959045
70,30,297.7311210632324
71,108,998.7756519317627
72,41,529.3983659744263
73,138,918.854562997818
74,71,951.9885718822479
75,65,733.5219080448151
76,107,1059.766995191574
77,62,705.503191947937
78,100,909.3253920078278
79,40,360.01476979255676
80,47,521.825483083725
81,68,520.6819770336151
82,51,473.3705041408539
83,72,622.1067891120911
84,91,988.253643989563
85,55,461.67174220085144
86,88,826.1263961791992
87,61,605.9312059879303
88,35,385.1501441001892
89,39,446.55268716812134
90,43,426.05803894996643
91,64,939.9998469352722
92,170,1240.2653379440308
93,37,263.5771629810333
94,74,896.1957359313965
95,26,259.6723940372467
96,100,895.2351009845734
97,76,859.2094600200653
98,54,509.27338004112244
99,141,1055.857722043991
100,117,716.391872882843
101,59,684.2783589363098
102,152,925.522136926651
103,50,506.3427679538727
104,108,833.6949100494385
105,67,794.7117891311646
106,42,444.8631639480591
107,56,636.7077779769897
108,74,1090.4780168533325
109,52,585.6552760601044
110,183,959.6178410053253
111,80,718.3046360015869
112,72,387.4271619319916
113,64,597.5524530410767
114,75,852.757847070694
115,72,940.1316180229187
116,68,630.8561429977417
117,134,1071.5111858844757
118,100,964.0717480182648
119,67,729.2448601722717
120,112,564.7023811340332
121,16,145.89198899269104
122,65,615.3999619483948
123,77,632.885390996933
124,83,910.1023609638214
125,49,443.31297397613525
126,132,879.3267450332642
127,152,1362.9475338459015
128,25,290.0099151134491
129,79,685.9946720600128
130,86,662.7612721920013
131,73,789.5899710655212
132,87,939.603080034256
133,58,669.6046500205994
134,153,1367.5840890407562
135,84,786.8542160987854
136,193,634.0483498573303
137,68,716.2762780189514
138,55,652.4906949996948
139,136,618.5718219280243
140,81,925.759330034256
141,49,451.87614703178406
142,71,644.1889050006866
143,63,733.006178855896
144,47,431.9708240032196
145,66,494.6987600326538
146,57,678.7097580432892
147,67,633.599114894867
148,56,486.6040780544281
149,44,455.5472528934479
150,86,753.1684958934784
151,65,500.1462800502777
152,138,900.2696018218994
153,33,276.0598158836365
154,148,1076.493448972702
155,112,582.9188230037689
156,76,673.7521538734436
157,119,1224.9428610801697
158,104,1130.4065299034119
159,66,568.9400351047516
160,100,1084.9395198822021
161,100,903.5960459709167
162,157,881.6038179397583
163,78,638.3965539932251
164,51,588.5587830543518
165,22,269.81596302986145
166,124,979.9931697845459
167,105,858.2473781108856
168,68,882.3144750595093
169,57,524.0566329956055
170,91,904.2362051010132
171,53,659.3686430454254
172,34,300.38848996162415
173,43,446.13498282432556
174,15,126.31112885475159
175,125,833.3465540409088
176,48,416.5563220977783
177,57,444.14432096481323
178,138,959.6618139743805
179,34,376.2302269935608
180,83,612.6891579627991
181,82,828.7449429035187
182,70,636.1313769817352
183,136,1051.9865291118622
184,44,372.716717004776
185,173,572.2729501724243
186,58,698.628308057785
187,75,663.1652109622955
188,132,1081.434070110321
189,81,668.8508958816528
190,75,937.3259530067444
191,121,710.996179819107
192,129,689.189740896225
193,124,1124.0077180862427
194,58,616.067617893219
195,119,1320.5803670883179
196,48,509.0055959224701
197,42,522.393739938736
198,54,560.3688509464264
199,90,1115.5118100643158
200,31,378.5343849658966
201,75,711.5325779914856
202,105,864.5251958370209
203,117,820.8644871711731
204,69,779.745236158371
205,16,157.26853394508362
206,115,820.6852328777313
207,71,764.5587430000305
208,42,429.3348400592804
209,61,622.0266668796539
210,66,916.2464799880981
211,113,976.4226610660553
212,34,325.419606924057
213,42,371.00959300994873
214,104,778.0469481945038
215,55,618.9049961566925
216,74,846.6452391147614
217,87,622.4303150177002
218,21,210.70558500289917
219,35,366.17301082611084
220,28,221.452054977417
221,48,551.7762358188629
222,55,499.9888689517975
223,50,476.2316310405731
224,31,486.3310730457306
225,106,1585.4612078666687
226,85,947.8436589241028
227,58,618.1381030082703
228,121,726.2584979534149
229,84,640.1735751628876
230,66,681.1763069629669
231,66,771.3192598819733
232,118,773.7584829330444
233,105,477.20594692230225
234,103,591.8641428947449
235,49,517.2204678058624
236,62,622.9336621761322
237,130,968.6067268848419
238,111,607.249508857727
239,88,944.2127380371094
240,77,747.6064620018005
241,109,730.2515079975128
242,104,883.2255578041077
243,41,392.6997880935669
244,85,575.9986748695374
245,112,902.292848110199
246,64,509.2725660800934
247,89,764.717111825943
248,67,544.8114769458771
249,67,718.4765141010284
250,86,754.8295850753784
251,26,306.7728340625763
252,47,416.3300130367279
253,75,616.4663510322571
254,52,504.7728269100189
255,70,880.1374809741974
256,63,546.2455680370331
257,74,655.4360449314117
258,59,641.0325558185577
259,18,147.5651969909668
260,88,649.7701470851898
261,97,655.6631729602814
262,138,777.6076221466064
263,111,796.0759479999542
264,12,102.85505199432373
265,100,730.9854438304901
266,28,318.12916707992554
267,42,516.1157040596008
268,41,435.53104186058044
269,73,566.9085209369659
270,100,1098.8226962089539
271,107,848.5750639438629
272,26,249.12164306640625
273,31,433.08515906333923
274,73,847.5505130290985
275,92,918.0556271076202
276,109,1011.182354927063
277,97,1016.227429151535
278,52,359.3610429763794
279,98,748.768229007721
280,54,702.2405319213867
281,77,610.9736049175262
282,80,656.6804211139679
283,73,784.3550050258636
284,129,1120.9407489299774
285,115,971.0590341091156
286,12,100.25827503204346
287,37,400.18016290664673
288,127,534.6122159957886
289,86,873.5132961273193
290,63,635.6975440979004
291,84,667.082062959671
292,23,238.70445704460144
293,89,872.8458070755005
294,63,620.3348128795624
295,82,743.9943189620972
296,66,608.7253210544586
297,109,1386.2377698421478
298,54,649.8750519752502
299,39,487.52270102500916
300,41,402.0507559776306
301,111,858.4152641296387
302,78,814.4579818248749
303,105,763.3915960788727
304,90,1024.2191429138184
305,141,733.5748479366302
306,99,759.5443580150604
307,47,393.89089703559875
308,71,678.2302379608154
309,58,561.676430940628
310,41,528.2512180805206
311,76,660.7478289604187
312,77,754.3299050331116
313,102,1150.615660905838
314,96,920.8450548648834
315,130,772.956974029541
316,91,1142.3603661060333
317,40,368.9374589920044
318,66,812.6789131164551
319,72,627.9578399658203
320,43,347.03264117240906
321,77,696.0332629680634
322,111,814.9315190315247
323,120,787.7531468868256
324,93,417.0072400569916
325,68,671.4555199146271
326,155,846.2475171089172
327,33,311.7965130805969
328,76,867.0910179615021
329,50,551.7959530353546
330,59,408.09841299057007
331,79,716.7483298778534
332,138,820.341719865799
333,55,552.0696949958801
334,82,857.4609251022339
335,113,758.3013319969177
336,63,593.097382068634
337,77,521.5567939281464
338,99,847.4379878044128
339,75,665.8990271091461
340,68,797.2546010017395
341,98,962.0416269302368
342,96,806.5285329818726
343,69,715.9889380931854
344,66,662.9419391155243
345,91,790.3913300037384
346,124,1034.626179933548
347,76,804.6444780826569
348,112,910.4063918590546
349,78,576.6110298633575
350,64,654.1442739963531
351,53,641.0039410591125
352,34,464.81149101257324
353,63,655.7566001415253
354,39,467.6689729690552
355,75,772.7600789070129
356,143,1433.2173659801483
357,65,554.1605927944183
358,74,849.3825190067291
359,79,670.5403900146484
360,25,206.8551788330078
361,49,450.8350639343262
362,108,511.3996388912201
363,106,664.5308270454407
364,66,597.270681142807
365,79,959.5015909671783
366,93,792.2585399150848
367,107,1007.4088568687439
368,136,1109.7190101146698
369,89,503.79355692863464
370,57,568.6512031555176
371,108,814.5692729949951
372,93,687.6920440196991
373,45,481.9284358024597
374,49,441.3619260787964
375,74,575.7485921382904
376,73,752.3547849655151
377,68,540.6494901180267
378,195,869.836138010025
379,44,463.65745782852173
380,55,565.3502271175385
381,101,719.1016321182251
382,51,601.196546792984
383,24,195.5671899318695
384,85,827.7532188892365
385,76,957.7458648681641
386,49,573.0291378498077
387,80,761.7348959445953
388,55,460.60951805114746
389,62,470.70934200286865
390,54,540.4349739551544
391,109,786.6085200309753
392,77,624.4114120006561
393,53,639.2844080924988
394,106,948.7050490379333
395,40,479.6807510852814
396,27,253.4650490283966
397,13,103.93794393539429
398,95,797.4053108692169
399,100,934.3557660579681
400,47,486.0247960090637
401,58,462.56826996803284
402,32,313.7371609210968
403,86,845.5290639400482
404,25,191.90728282928467
405,50,526.3659708499908
406,58,774.7132749557495
407,63,737.8414959907532
408,103,1036.1068210601807
409,53,410.44344902038574
410,100,908.899689912796
411,30,332.3076410293579
412,71,890.857057094574
413,87,1171.03267121315
414,54,459.38050413131714
415,73,520.7245659828186
416,78,770.4780061244965
417,59,636.6120250225067
418,71,719.7679979801178
419,61,591.1263380050659
420,82,959.542494058609
421,87,525.3996839523315
422,179,532.4129259586334
423,70,766.6454710960388
424,59,514.4956910610199
425,99,705.2596318721771
426,115,715.0570797920227
427,83,631.8931231498718
428,40,321.5363059043884
429,87,960.3653950691223
430,93,978.7860798835754
431,90,771.1629350185394
432,108,906.8507730960846
433,40,601.3383791446686
434,44,402.58809900283813
435,70,1130.4000511169434
436,56,1169.872349023819
437,120,1173.6893961429596
438,53,637.4750590324402
439,47,455.9607741832733
440,72,722.3057129383087
441,88,811.5246770381927
442,121,718.2325091362
444,70,542.3447308540344
445,32,308.32743191719055
446,75,678.4193360805511
447,51,523.3773319721222
448,51,601.8781569004059
449,62,645.6710908412933
450,35,393.99376106262207
451,78,784.6113128662109
452,13,150.33357620239258
453,91,996.6671950817108
454,63,862.7834339141846
455,78,870.611946105957
456,89,817.6650450229645
457,107,1275.4294891357422
458,75,877.5302391052246
459,101,587.5287890434265
460,73,1000.3631191253662
461,68,627.8305160999298
462,79,808.1699981689453
463,27,276.4039251804352
464,117,865.780669927597
465,66,751.3578839302063
466,122,1314.224895954132
467,48,654.2527120113373
468,68,648.6802430152893
469,159,1019.7114148139954
470,29,292.3676438331604
471,57,607.7464170455933
472,111,1037.7068951129913
473,53,572.9727289676666
474,79,639.5812768936157
475,29,259.14483094215393
476,70,773.9765470027924
477,44,566.8054890632629
478,98,873.2465150356293
479,146,1522.791384935379
480,48,507.0148501396179
481,74,807.5527520179749
482,73,876.7046298980713
483,25,272.40275502204895
484,63,652.2916190624237
485,41,417.76133608818054
486,55,585.3730309009552
487,106,1179.7487750053406
488,50,693.4450590610504
489,107,870.7908868789673
490,83,900.3751699924469
491,84,1215.980015039444
492,128,989.1269960403442
493,133,931.441034078598
494,70,878.457790851593
495,173,896.2605121135712
496,12,121.62207293510437
497,55,532.5127139091492
498,79,545.8018732070923
499,107,1108.8860039710999
500,58,508.61964201927185
501,104,867.5347490310669
502,53,567.1819899082184
503,109,589.5960140228271
504,60,460.24866580963135
505,3,7.437084913253784
506,49,409.6542580127716
507,88,657.3532011508942
508,58,811.5842890739441
509,68,411.21313309669495
510,46,377.37333822250366
511,42,584.0230491161346
512,68,588.6318368911743
513,78,694.3368339538574
514,26,273.6758198738098
515,75,916.1144511699677
516,88,930.8778970241547
517,66,718.9148201942444
518,89,798.6827809810638
519,168,1079.7270548343658
520,54,473.4628689289093
521,111,891.3573360443115
522,63,390.24970602989197
523,53,591.7300229072571
524,98,1006.0913400650024
525,68,780.7931959629059
526,68,731.5968639850616
527,77,983.7381250858307
528,15,150.1309208869934
529,74,1109.8277080059052
530,57,537.2788600921631
531,87,450.9745738506317
532,38,372.94495391845703
533,123,746.0959491729736
534,93,713.659008026123
535,19,166.68665385246277
536,48,421.0373601913452
537,75,801.9192070960999
538,96,790.8061830997467
539,79,763.7164070606232
540,49,490.4720652103424
541,45,626.645956993103
542,18,178.8533821105957
543,58,648.7338149547577
544,99,723.5046241283417
545,106,894.3858959674835
546,102,1117.782960176468
547,65,614.4167821407318
548,78,771.4110238552094
549,54,587.820207118988
550,65,520.8883018493652
551,90,829.7229940891266
552,71,632.2884900569916
553,57,415.1180100440979
554,32,277.5010259151459
555,53,516.1786360740662
556,74,690.0337579250336
557,38,412.31593918800354
558,73,587.7501199245453
559,107,1014.2094120979309
560,71,637.8295550346375
561,48,475.85102701187134
562,64,465.3886549472809
563,157,838.6399118900299
564,108,902.7226099967957
565,36,492.9629168510437
566,33,321.67398500442505
567,91,688.4096999168396
568,82,817.2523529529572
569,19,267.2701539993286
570,117,1271.7081410884857
571,55,577.9877970218658
572,86,854.670793056488
573,85,675.2523980140686
574,26,275.2625741958618
575,54,584.090409040451
576,125,1058.5147700309753
577,77,770.3946950435638
578,117,988.954756975174
579,78,529.0872371196747
580,79,735.2853860855103
581,148,1171.1653289794922
582,99,1273.7967329025269
583,57,571.4766969680786
584,100,885.8759689331055
585,67,757.9109117984772
586,86,888.7039918899536
587,71,939.9918310642242
588,71,654.2568130493164
589,38,477.8246009349823
590,86,783.0220341682434
591,38,340.19464898109436
592,71,632.8467600345612
593,81,719.3388290405273
594,53,468.3417019844055
595,41,485.32678413391113
596,39,484.6557309627533
597,67,789.4617991447449
598,44,860.3300108909607
599,58,686.6775150299072
600,64,440.0660910606384
601,71,736.9629890918732
602,61,507.1001901626587
603,25,205.76708912849426
604,24,252.95929193496704
605,77,725.1188910007477
606,66,738.2796759605408
607,119,1162.2019188404083
608,168,1045.7295689582825
609,68,687.6934928894043
610,120,925.346531867981
611,108,598.8590250015259
612,101,797.5557310581207
613,73,943.8183159828186
614,63,810.7828710079193
615,99,938.1428599357605
616,57,713.6426160335541
617,36,398.17487812042236
618,81,625.3472800254822
619,132,1172.3649599552155
620,97,733.6147289276123
621,66,665.7769520282745
622,111,721.9421498775482
623,102,1139.5706028938293
624,111,960.7434799671173
625,54,977.606565952301
626,83,994.8179540634155
627,82,1059.1533799171448
628,89,1020.6576910018921
629,130,1012.7296209335327
630,78,876.4681990146637
631,73,796.5749299526215
632,85,832.8851020336151
633,11,94.32200193405151
634,110,743.5260121822357
635,64,637.0569310188293
636,43,405.84103894233704
637,73,879.0936830043793
638,73,472.0929410457611
639,97,1051.1265859603882
640,76,1050.8172998428345
641,39,564.9006040096283
642,128,1325.8397190570831
643,76,677.2736759185791
644,97,990.6827988624573
645,143,817.2842099666595
646,35,327.8275001049042
647,105,1112.9305651187897
648,145,1485.441859960556
649,96,491.9990248680115
650,157,933.2117981910706
651,44,435.2449629306793
652,37,415.662477016449
653,64,611.3126609325409
654,73,654.6204628944397
655,80,807.1814019680023
656,36,310.2415289878845
657,95,824.4575250148773
658,103,1013.881322145462
659,60,493.25468707084656
660,37,436.8766939640045
661,80,614.0973718166351
662,34,349.4669349193573
663,99,1033.5485010147095
664,76,773.5256810188293
665,37,434.16900992393494
666,55,826.018951177597
667,37,433.73954701423645
668,60,667.2266039848328
669,97,969.7188501358032
670,64,677.9871339797974
671,89,885.1359579563141
672,131,830.3911418914795
673,67,782.2365510463715
674,39,390.5777609348297
675,117,974.8440749645233
676,69,954.9389750957489
677,89,968.4556770324707
678,69,686.7567999362946
679,190,842.4605441093445
680,109,1016.3539400100708
681,41,437.1124699115753
682,58,805.992381811142
683,143,1060.535761833191
684,54,518.4045121669769
685,45,498.61058497428894
686,94,812.0836391448975
687,54,494.21791791915894
688,44,456.9294397830963
689,85,664.4108431339264
690,41,391.8209300041199
691,72,518.3939189910889
692,142,849.1281819343567
693,71,688.8855390548706
694,68,693.9800550937653
695,66,543.1372830867767
696,74,817.0954899787903
697,101,745.2204730510712
698,75,515.2025380134583
699,22,281.27532601356506
700,53,513.4903409481049
701,61,423.1473069190979
702,94,906.3157398700714
703,41,528.657203912735
704,73,894.3004400730133
705,38,290.77548003196716
706,87,811.28297996521
707,89,779.5512430667877
708,81,837.936182975769
709,49,592.8086161613464
710,58,534.3637011051178
711,68,655.5584321022034
712,121,822.3356380462646
713,55,526.5446209907532
714,75,877.2489778995514
715,72,808.4022190570831
716,94,1231.6823649406433
717,111,564.1806559562683
718,162,1402.2884590625763
719,66,758.8834338188171
720,85,1064.792887210846
721,71,879.7785620689392
722,71,867.6884300708771
723,100,559.8120701313019
724,144,1205.845675945282
725,80,1050.79842710495
726,91,850.8701269626617
727,20,234.91624999046326
728,142,1074.3566570281982
729,102,811.24880194664
730,76,722.5347580909729
731,70,678.2207479476929
732,93,857.3828871250153
733,64,627.1713769435883
734,96,648.3981261253357
735,36,382.0889928340912
736,65,780.6844470500946
737,74,696.3872449398041
738,46,513.9792308807373
739,157,706.2238779067993
740,53,629.997768163681
741,48,519.140921831131
742,108,551.9078340530396
743,55,696.4117970466614
744,41,440.6883099079132
745,21,179.03771996498108
746,101,1086.5211760997772
747,49,558.7124738693237
748,58,818.922082901001
749,55,757.0921518802643
750,113,915.6681342124939
751,66,626.1497838497162
752,46,391.7388389110565
753,52,433.2283630371094
754,118,822.1477539539337
755,78,880.3926119804382
756,102,940.3576128482819
757,93,691.9156129360199
758,135,1197.8512020111084
759,63,609.1471378803253
760,133,903.685937166214
761,45,500.2113800048828
762,105,817.2336370944977
763,90,796.9536340236664
764,78,563.5581591129303
765,60,792.712632894516
766,139,1297.454644203186
767,105,928.9215269088745
768,90,473.62962794303894
769,110,935.944990158081
770,59,562.5378539562225
771,41,436.86559987068176
772,108,675.4021739959717
773,94,1053.5531289577484
774,49,633.220025062561
775,30,326.17893409729004
776,194,1698.3379778862
777,39,344.98258209228516
778,56,502.07938599586487
779,63,669.1209650039673
780,39,331.5225019454956
781,148,967.4948580265045
782,75,926.6289708614349
783,39,356.00353813171387
784,123,1060.7569501399994
785,57,543.9135739803314
786,118,1085.6948311328888
787,135,1156.933506011963
788,37,316.95701813697815
789,88,685.3509588241577
790,119,945.5254080295563
791,19,172.16930890083313
792,74,829.6288721561432
793,67,573.2659049034119
794,75,694.9470238685608
795,108,1103.266191959381
796,51,522.0447089672089
797,97,968.7139480113983
798,67,540.0392701625824
799,96,763.4440939426422
800,163,1414.2779340744019
801,60,573.6207330226898
802,23,234.6723120212555
803,42,392.1389870643616
804,122,967.0084271430969
805,30,296.2356131076813
806,77,552.3020451068878
807,87,512.1528670787811
808,102,616.5234007835388
809,64,628.4322559833527
810,48,466.3300449848175
811,60,712.0855810642242
812,60,510.9312570095062
813,75,584.0787308216095
814,72,899.3325581550598
815,49,555.0581691265106
816,86,920.2041680812836
817,88,844.01185297966
818,141,1391.096361875534
819,16,145.13466095924377
820,75,794.5489280223846
821,54,525.0754609107971
822,48,538.2198770046234
823,32,373.81847190856934
824,58,674.6394829750061
825,53,636.6416871547699
826,68,803.4304161071777
827,72,642.0090110301971
828,37,389.5278160572052
829,1,4.4711079597473145
