GameId,NumberOfGame,OverAllTime
343,100,703.4197890758514
344,90,826.1126070022583
345,22,293.1375699043274
346,35,343.91610383987427
347,58,742.6738250255585
348,45,599.8076229095459
349,83,657.3354249000549
350,13,86.83605909347534
351,91,821.979749917984
352,14,142.07623505592346
353,38,405.7375011444092
354,77,749.7667081356049
355,107,697.669853925705
356,70,1003.4932038784027
357,57,767.2698521614075
358,97,1415.1013929843903
359,50,821.6995389461517
360,65,590.7088680267334
361,33,371.97732305526733
362,106,949.2284500598907
363,155,938.3954598903656
364,73,767.1144371032715
365,15,115.8851490020752
366,79,708.4336469173431
367,46,414.98625898361206
368,49,605.2797391414642
369,43,417.4800660610199
370,68,642.7176020145416
371,50,788.0789279937744
372,31,240.39508986473083
373,64,682.4472210407257
374,60,683.3191230297089
375,15,166.94301295280457
376,28,388.4655258655548
377,115,552.0462100505829
378,68,654.3504989147186
379,99,734.0308001041412
380,32,293.0577640533447
381,68,743.8337550163269
382,64,723.1841249465942
383,13,125.4410719871521
384,56,627.4274370670319
385,61,738.7711660861969
386,69,775.9780719280243
387,44,440.2628610134125
388,35,439.2798011302948
389,122,543.9670739173889
390,60,633.6978089809418
391,43,379.61673307418823
392,65,724.7653939723969
393,62,574.8102068901062
394,7,50.14236402511597
395,106,556.1654930114746
396,63,678.1305019855499
397,50,469.06485295295715
398,55,798.3471870422363
399,69,651.955738067627
400,69,749.5076520442963
401,59,410.2290380001068
402,43,331.44437313079834
403,117,894.1967301368713
404,95,1159.263584136963
405,77,892.3385140895844
406,47,699.5883250236511
407,70,1035.0012710094452
408,24,227.68573689460754
409,60,661.3688189983368
410,25,313.3592150211334
411,100,826.3470129966736
412,21,203.53515887260437
413,60,801.9983198642731
414,144,1129.4713289737701
415,110,754.2737491130829
416,75,1310.4434750080109
417,84,1309.4142799377441
418,95,956.6735870838165
419,59,746.6354298591614
420,38,423.85815691947937
421,53,620.0362610816956
422,91,766.3358449935913
423,102,640.4357891082764
424,18,188.1859347820282
425,96,766.5289289951324
426,61,575.9561309814453
427,18,192.71010303497314
428,61,463.75837206840515
429,42,443.6127200126648
430,38,420.1362090110779
431,7,59.41147184371948
432,27,299.6793050765991
433,59,557.6827759742737
434,77,585.8055620193481
435,92,1095.2885448932648
436,29,326.87398982048035
437,66,782.934198141098
438,21,188.17106199264526
439,98,603.5019900798798
440,81,747.5835530757904
441,97,1147.3193531036377
442,64,661.1182270050049
443,80,930.9576578140259
444,72,1052.2309219837189
445,2,11.317341089248657
446,53,675.6437120437622
447,77,717.5888161659241
448,63,661.5126841068268
449,24,263.5014908313751
450,39,409.0306079387665
451,47,579.0240390300751
452,86,1179.1765739917755
453,52,589.1775159835815
454,66,566.3829300403595
455,38,374.95968198776245
456,28,358.89778208732605
457,97,596.1629359722137
458,30,344.88341188430786
459,41,408.2275769710541
460,39,417.4718520641327
461,38,374.4082520008087
462,31,266.3170530796051
463,19,176.29568600654602
464,76,730.2294628620148
465,103,1080.2200200557709
466,105,680.1822099685669
467,26,419.1903500556946
468,75,994.1650829315186
469,87,1189.403163909912
470,110,878.6105999946594
471,41,473.79525208473206
472,7,40.13562297821045
473,49,545.7756621837616
474,33,343.0872161388397
475,7,44.23293900489807
476,62,571.5725200176239
477,69,871.2706701755524
478,57,709.3338959217072
479,100,780.3627760410309
480,50,393.6224060058594
481,85,786.13019490242
482,80,1125.1232991218567
483,49,518.0554280281067
484,96,981.3180739879608
485,55,772.505292892456
486,25,248.6069700717926
487,110,1426.3749690055847
488,8,74.02097010612488
489,2,8.618260860443115
490,114,957.6103808879852
491,52,410.94762206077576
492,97,585.0327579975128
493,72,733.6764669418335
494,100,1355.9024019241333
495,32,390.6351730823517
496,70,549.9519860744476
497,19,164.03182315826416
498,69,817.1887350082397
499,54,548.0079720020294
500,66,600.9612481594086
501,17,180.81041502952576
502,98,644.9617550373077
503,87,697.1635780334473
504,121,814.0578420162201
505,51,504.58336091041565
506,95,596.3053998947144
507,84,800.2849180698395
508,113,693.9439358711243
509,67,911.662966966629
510,112,1382.0652718544006
511,46,599.4222178459167
512,38,365.91972613334656
513,57,652.109894990921
514,89,960.4609501361847
515,15,174.40386199951172
516,23,264.6327381134033
517,68,837.0038640499115
518,60,610.1556539535522
519,16,174.8152298927307
520,75,1493.8996360301971
521,37,367.27581787109375
522,44,584.1645848751068
523,73,767.7249608039856
524,56,384.81175208091736
525,61,592.9158020019531
526,79,554.4491181373596
527,65,713.0760750770569
528,53,501.39045906066895
529,59,1044.3321371078491
530,69,614.852047920227
531,17,169.0928089618683
532,71,765.0124940872192
533,59,868.5416569709778
534,49,714.8300020694733
535,67,700.9366450309753
536,25,213.9465618133545
537,58,724.9259560108185
538,28,360.41044998168945
539,36,324.5358920097351
540,87,972.9362969398499
541,32,358.16681814193726
542,39,522.5334849357605
543,85,1227.1535289287567
544,100,1072.0698900222778
545,32,316.57282614707947
546,37,435.5098650455475
547,95,517.9953780174255
548,28,302.61263394355774
549,110,1108.6566150188446
550,99,1275.0302181243896
551,51,471.31944012641907
552,91,577.6692140102386
553,109,705.6456198692322
554,52,448.8618440628052
555,29,398.17333722114563
556,43,448.29930305480957
557,110,930.9787549972534
558,82,898.4447720050812
559,89,842.4589049816132
560,71,878.2032709121704
561,83,591.8993408679962
562,45,528.3284959793091
563,76,1012.8295469284058
564,53,563.1763708591461
