GameId,NumberOfGame,OverAllTime
1,85,742.12659907341
2,74,716.1490361690521
3,24,210.8703989982605
4,73,678.7192578315735
5,111,872.8850049972534
6,96,971.2960388660431
7,54,494.84092903137207
8,62,595.4981830120087
9,89,1062.1258080005646
10,62,533.0985939502716
11,84,541.764111995697
12,34,322.55670714378357
13,58,606.843502998352
14,49,527.1282470226288
15,44,478.28653287887573
16,56,525.2778520584106
17,139,733.4449398517609
18,91,793.3361020088196
19,48,433.3662130832672
20,41,327.90217995643616
21,53,525.9098742008209
22,97,1005.507926940918
23,82,788.7378530502319
24,108,766.8351328372955
25,60,699.7013919353485
26,45,405.11241698265076
27,87,579.9019720554352
28,60,573.6626019477844
29,83,805.9954590797424
30,83,896.4946460723877
31,68,630.9112617969513
32,119,926.4439609050751
33,105,1024.3257038593292
34,79,999.7806830406189
35,82,930.9019510746002
36,49,517.6591420173645
37,57,561.9990570545197
38,78,786.5277118682861
39,91,648.8688869476318
40,63,898.1174309253693
41,114,761.4644169807434
42,35,375.6754570007324
43,108,1072.0498960018158
44,69,821.4544060230255
45,44,417.95728516578674
46,75,747.3009171485901
47,42,505.5918040275574
48,79,1095.3997588157654
49,69,864.2222940921783
50,72,854.7872660160065
51,52,634.3986711502075
52,25,281.1789140701294
53,39,316.01033210754395
54,55,505.88671684265137
55,93,659.8586189746857
56,77,817.8819670677185
57,90,876.739758014679
58,84,1047.680116891861
59,63,700.3975501060486
60,153,757.1864199638367
61,98,950.3291668891907
62,59,489.27129101753235
63,67,713.997565984726
64,93,932.0770330429077
65,67,650.9592761993408
66,121,533.0197858810425
67,61,638.2829830646515
68,90,875.7557690143585
69,71,762.0795011520386
70,52,563.1346950531006
71,70,922.726588010788
72,103,993.3377561569214
73,76,687.9965498447418
74,46,478.23704290390015
75,71,737.0175559520721
76,139,990.8877749443054
77,119,679.4898808002472
78,111,954.7793681621552
79,88,588.3468108177185
80,49,617.3586759567261
81,77,594.4802551269531
82,80,1056.4951841831207
83,130,797.1999740600586
84,106,1300.1743528842926
85,92,951.9045398235321
86,133,1107.9302668571472
87,87,643.5875461101532
88,69,824.5228009223938
89,53,494.929899930954
90,118,1308.0788280963898
